lat,lon,t2m,e,ro,tp,cdir,month_sin,sin_lat,sin_lon
10.75,76.5,0.28552785118753043,0.1895885840032274,0.17018504899975456,1.4790201326708101,0.6007359772062983,0.9078752976371379,0.5152635858766021,0.41508403988639625
10.75,76.75,0.21520531583298472,0.19033484667477352,0.13219648194226374,1.2152770803048125,0.5217706204571634,0.9249979097166551,0.4940894284332542,0.26119197002187267
10.75,77.0,0.2132312352366501,0.24496376046464985,0.1609113896585072,2.1012481245563657,0.44930890818139885,0.7028715587184197,0.5107203924039495,0.2815261004197821
10.75,77.25,0.18565558385292136,0.23116359362449482,0.11668691134184993,1.510322069396861,0.5642308278136713,0.7786847876912373,0.7499961877891871,0.35050714773339525
10.75,77.5,0.16115894872408867,0.22183425958551267,0.13819825002736194,1.4120716232749606,0.4915601623112961,0.8115681755021423,0.7561303102844852,0.45672124153011356
10.75,77.75,0.2119270418920643,0.17122034298278635,0.17860379905587695,1.3319037455342633,0.389814089561543,0.9319473512799561,0.8599395663949273,0.5566516127134016
10.75,78.0,0.1967877025006824,0.23969431397572205,0.18835479841579952,1.840726603789418,0.39520987476130603,0.9149450910105537,0.8970583356549259,0.588966596521272
10.75,78.25,0.3063383044428648,0.220881980368505,0.14885792804937423,1.9016425443376122,0.4297300879954903,0.9977815580379785,0.8611979674115273,0.5389817255619579
10.75,78.5,0.32985938286329025,0.19889494100060162,0.12761224421137976,1.4388081731634859,0.3880679748032577,0.9354476813311174,0.8618761419864925,0.49298933610558643
10.75,78.75,0.26211754958736455,0.3065886923153101,0.13954512685303797,1.5965369916894825,0.5146264277553652,0.9149041637707314,0.7997449181802762,0.4726077372483065
10.75,79.0,0.1233314180473156,0.2990012017252111,0.19431610650245407,2.7604117076408974,0.37084923050410695,0.9835792099190614,0.9572763944695769,0.4746996322598148
10.75,79.25,0.2678014768953309,0.352154479011326,0.14417784414898321,1.8160591538024353,0.5111562117580518,0.8334753140538338,0.690782860280422,0.3208982598072999
10.75,79.5,0.29739727519201337,0.35841472348162356,0.15790268166059696,1.8804942003274465,0.47484794609554637,1.0565264439797244,0.6572506616450845,0.288873667990403
10.75,79.75,0.2510799200380145,0.2802432240346263,0.1710631935183167,2.184266411353047,0.38505217813723014,1.054505549601623,0.680718962023537,0.4056731378827072
11.0,76.0,0.21000029423066938,0.2564081040182738,0.24747495640556763,3.5092999981628052,0.379469792383427,0.8265779801430297,0.48785555472638154,0.3374125800909225
11.0,76.25,0.1456937317711263,0.20866810499251603,0.20784776048565837,2.6931045187414013,0.43398914796877147,0.8468653394312678,0.5377736903762463,0.35365786561442863
11.0,76.5,0.2573340516871571,0.2886183490232446,0.2393246205473002,3.1423921950966394,0.5956244208761793,0.7024219139145412,0.5086918213457418,0.33036350339216364
11.0,76.75,0.22672092339814306,0.21628884817416075,0.1785575738536698,1.7176537372186178,0.5925112089159652,0.7795455375238212,0.47602249542684477,0.266139805142234
11.0,77.0,0.18559960640787543,0.2688704076390503,0.12707991498007432,1.2728298535128353,0.5726707344632879,0.9000649534641629,0.38209589149937784,0.26443320944848625
11.0,77.25,0.14015366013306554,0.26138408975707794,0.14772152454743032,1.601871451524702,0.5206727314407826,0.7502389626191623,0.4962048259265525,0.3039024631733781
11.0,77.5,0.2248522858934037,0.28458255572385105,0.1504320978910559,1.849956094082372,0.5298670885037341,0.7850130119336072,0.6727972676003852,0.4588220157631124
11.0,77.75,0.18532674689688824,0.24984812610422952,0.19806882591265806,1.9932218402822979,0.4141421884875518,0.930797318218575,0.6824038822632286,0.516719183195174
11.0,78.0,0.2629898807087352,0.22582842015279747,0.14732077803418378,1.7788764205885248,0.4063309299796576,0.9950921965379845,0.6382009968224207,0.47484338684875005
11.0,78.25,0.20625340639266002,0.23037189790037804,0.1234233320160981,1.9551800208464416,0.4138954911585272,0.9043666598056131,0.6824664761844088,0.48680430056691343
11.0,78.5,0.24179934902647932,0.23033850967318867,0.07117675356374994,1.778470820719847,0.40030633298024887,0.9130276768887784,0.5656644966011082,0.5168635629118216
11.0,78.75,0.2823978215194151,0.29919877216058927,0.12760663304749523,2.0421806681947663,0.5067268846065616,0.7145260542871961,0.6854518260406505,0.4732110335601108
11.0,79.0,0.19601560511114482,0.3589816473530496,0.12294615798148012,1.713519026725973,0.36708343876451227,1.1231166488800057,0.5766521928761968,0.29219937174002714
