lat,lon,accuracy,f1_macro,f1_weighted,mcc,balanced_accuracy,n_samples,f1_class0,f1_class1,f1_class2,f1_class3,f1_class4
17.25,81.0,0.7916666666666666,0.5587301587301587,0.7850529100529099,0.6118269292623486,0.5945833333333332,48,0.9206349206349206,0.5714285714285714,0.4444444444444444,0.8571428571428571,0.0
17.25,81.25,0.7916666666666666,0.5735531135531136,0.7905067155067155,0.5930136593987256,0.5461309523809523,48,0.9538461538461539,0.46153846153846156,0.2857142857142857,0.5,0.6666666666666666
17.25,81.5,0.7291666666666666,0.37172619047619043,0.7152157738095238,0.4944658794324127,0.35444444444444445,48,0.90625,0.6666666666666666,0.2857142857142857,0.0,0.0
17.25,81.75,0.8125,0.4474738759466973,0.815022529000096,0.6669816481792115,0.47212121212121205,48,0.9508196721311475,0.8421052631578947,0.4444444444444444,0.0,0.0
17.25,82.0,0.75,0.4343667912951778,0.7465024126801519,0.5439039237349118,0.4639784946236559,48,0.9180327868852459,0.631578947368421,0.2222222222222222,0.4,0.0
17.25,82.25,0.7291666666666666,0.3793956043956044,0.7259615384615384,0.47800612118889796,0.48065476190476186,48,0.875,0.3076923076923077,0.7142857142857143,0.0,0.0
17.25,82.5,0.8125,0.430995670995671,0.802958152958153,0.5873333401930729,0.5372899159663865,48,0.9428571428571428,0.5454545454545454,0.6666666666666666,0.0,0.0
17.5,73.25,0.6875,0.4634278711484594,0.7387882236227824,0.4570234202739444,0.5166666666666666,48,0.84375,0.23529411764705882,0.5714285714285714,0.0,0.6666666666666666
17.5,73.5,0.8333333333333334,0.5198412698412699,0.8187003968253969,0.607665665061532,0.5722222222222222,48,0.9444444444444444,0.5714285714285714,0.75,0.0,0.3333333333333333
17.5,73.75,0.7291666666666666,0.3855555555555556,0.7539351851851851,0.3694767200435391,0.4431578947368421,48,0.8611111111111112,0.2222222222222222,0.4444444444444444,0.4,0.0
17.5,74.0,0.75,0.3125893824485374,0.7838073311664862,0.4312186366130478,0.418859649122807,48,0.9014084507042254,0.46153846153846156,0.2,0.0,0.0
17.5,74.25,0.7916666666666666,0.337406015037594,0.8032581453634084,0.43173537828781755,0.40625,48,0.9210526315789473,0.42857142857142855,0.0,0.0,0.0
17.5,74.5,0.7916666666666666,0.38087719298245615,0.8137244152046782,0.43790866691578684,0.4416666666666666,48,0.9210526315789473,0.25,0.3333333333333333,0.4,0.0
17.5,74.75,0.75,0.29242424242424236,0.7788825757575757,0.439965292638801,0.36923076923076925,48,0.9166666666666666,0.5454545454545454,0.0,0.0,0.0
17.5,75.0,0.6458333333333334,0.25392156862745097,0.7155841503267975,0.3225183811149005,0.3942307692307692,48,0.8529411764705882,0.16666666666666666,0.25,0.0,0.0
17.5,75.25,0.5833333333333334,0.2105982905982906,0.6323361823361823,0.22901672946699933,0.25,48,0.8307692307692308,0.0,0.0,0.2222222222222222,0.0
17.5,75.5,0.6875,0.3509121061359867,0.7408789386401325,0.4110320311781312,0.4526315789473684,48,0.8656716417910447,0.0,0.4444444444444444,0.4444444444444444,0.0
17.5,75.75,0.75,0.597960372960373,0.7846833721833723,0.5555313158452058,0.7641891891891892,48,0.8615384615384616,0.36363636363636365,0.5,0.6666666666666666,0.0
17.5,76.0,0.75,0.520421607378129,0.8075318401405357,0.511602627867375,0.5673076923076923,48,0.8695652173913043,0.0,0.5454545454545454,0.6666666666666666,0.0
17.5,76.25,0.7916666666666666,0.6079278702518139,0.8308792146820316,0.5665098789861456,0.7467948717948717,48,0.9014084507042254,0.36363636363636365,0.5,0.6666666666666666,0.0
17.5,76.5,0.8333333333333334,0.5083333333333333,0.8361111111111111,0.5914847905989372,0.71875,48,0.9333333333333333,0.6,0.5,0.0,0.0
17.5,76.75,0.6875,0.3050176056338028,0.7256822183098591,0.2996758569144066,0.3423076923076923,48,0.8450704225352113,0.375,0.0,0.0,0.0
17.5,77.0,0.6875,0.20374220374220373,0.7483541233541233,0.2407637132552852,0.2227642276422764,48,0.8648648648648649,0.15384615384615385,0.0,0.0,0.0
17.5,77.25,0.7291666666666666,0.21228070175438596,0.7595029239766081,0.25642714200852673,0.22000000000000003,48,0.8947368421052632,0.16666666666666666,0.0,0.0,0.0
17.5,77.5,0.7083333333333334,0.2311111111111111,0.75,0.320313931995247,0.24410256410256412,48,0.8888888888888888,0.26666666666666666,0.0,0.0,0.0
17.5,77.75,0.75,0.383675799086758,0.7757324961948249,0.41869466431047225,0.51,48,0.8767123287671232,0.375,0.6666666666666666,0.0,0.0
17.5,78.0,0.6875,0.22464788732394364,0.7303403755868544,0.3041602957667756,0.25897435897435894,48,0.8732394366197183,0.25,0.0,0.0,0.0
17.5,78.25,0.7291666666666666,0.21466666666666664,0.7848611111111111,0.3178976206943169,0.23252032520325203,48,0.9066666666666666,0.16666666666666666,0.0,0.0,0.0
17.5,78.5,0.7291666666666666,0.328675799086758,0.7759417808219178,0.3964175369564504,0.4894308943089431,48,0.8767123287671232,0.26666666666666666,0.0,0.5,0.0
17.5,78.75,0.7291666666666666,0.3149206349206349,0.7669312169312169,0.40786091771861904,0.49333333333333335,48,0.8888888888888888,0.2857142857142857,0.0,0.4,0.0
17.5,79.0,0.8125,0.7138888888888889,0.8435185185185187,0.6125494271912043,0.825,48,0.8888888888888888,0.5,0.0,0.8,0.6666666666666666
17.5,79.25,0.75,0.544,0.8172222222222224,0.46074941914202067,0.8488372093023255,48,0.8533333333333334,0.2,0.5,0.5,0.6666666666666666
17.5,79.5,0.7916666666666666,0.6343168247277836,0.8297879346680718,0.5641473400356477,0.8560975609756097,48,0.8767123287671232,0.46153846153846156,0.6666666666666666,0.5,0.6666666666666666
17.5,79.75,0.7916666666666666,0.46952380952380957,0.8092261904761905,0.5581830264044589,0.7017543859649122,48,0.9142857142857143,0.5333333333333333,0.5,0.4,0.0
17.5,80.0,0.75,0.4043956043956044,0.7789377289377288,0.46467870548739904,0.6350877192982456,48,0.9142857142857143,0.3076923076923077,0.4,0.4,0.0
17.5,80.25,0.75,0.46761904761904755,0.7625992063492064,0.44528810808571095,0.6247104247104247,48,0.8857142857142857,0.2857142857142857,0.5,0.6666666666666666,0.0
17.5,80.5,0.75,0.4225672877846791,0.7646868530020704,0.4569166829232816,0.5246031746031746,48,0.8985507246376812,0.42857142857142855,0.2857142857142857,0.5,0.0
17.5,80.75,0.7291666666666666,0.4833333333333333,0.7413194444444445,0.48536314240937595,0.5730392156862745,48,0.875,0.375,0.5,0.6666666666666666,0.0
17.5,81.0,0.75,0.47315738025415444,0.7547165200391007,0.5488119993208005,0.5229166666666666,48,0.9354838709677419,0.4,0.36363636363636365,0.6666666666666666,0.0
17.5,81.25,0.8125,0.5166253101736973,0.8272435897435898,0.6618493110280305,0.5078341013824884,48,0.967741935483871,0.6153846153846154,0.2,0.8,0.0
17.5,81.5,0.75,0.4241025641025641,0.765491452991453,0.5188519367033303,0.4078787878787879,48,0.9538461538461539,0.6,0.16666666666666666,0.0,0.4
17.5,81.75,0.6875,0.24901960784313726,0.6685049019607843,0.3417106137588372,0.2545454545454545,48,0.9117647058823529,0.3333333333333333,0.0,0.0,0.0
17.5,82.0,0.6666666666666666,0.3000387847446671,0.6343999138116785,0.3529820169439773,0.29333333333333333,48,0.8615384615384616,0.35294117647058826,0.2857142857142857,0.0,0.0
17.5,82.25,0.7291666666666666,0.372579185520362,0.7149698340874812,0.46379405867865714,0.38125,48,0.8923076923076924,0.47058823529411764,0.5,0.0,0.0
17.5,82.5,0.8333333333333334,0.4670231729055258,0.8244949494949494,0.653919048506797,0.6281512605042017,48,0.9411764705882353,0.6666666666666666,0.7272727272727273,0.0,0.0
17.5,82.75,0.75,0.38181818181818183,0.7585227272727272,0.4962645488838479,0.5122549019607843,48,0.9090909090909091,0.5,0.5,0.0,0.0
17.5,83.0,0.7708333333333334,0.3628524046434494,0.7997512437810945,0.5214214810894034,0.44365079365079363,48,0.9253731343283582,0.5555555555555556,0.0,0.0,0.3333333333333333
17.75,73.25,0.75,0.5497929606625259,0.8094698930296756,0.4941792756628323,0.5129729729729731,48,0.927536231884058,0.0,0.25,1.0,0.5714285714285714
17.75,73.5,0.7916666666666666,0.45555555555555555,0.7847222222222222,0.5082644628099173,0.48888888888888893,48,0.9444444444444444,0.3333333333333333,0.5,0.0,0.5
17.75,73.75,0.8541666666666666,0.45666666666666667,0.8288194444444444,0.6127368346781745,0.5091891891891892,48,0.9333333333333333,0.6,0.75,0.0,0.0
17.75,74.0,0.8125,0.45955882352941174,0.8322099673202614,0.5713596503400951,0.5448717948717949,48,0.9166666666666666,0.5882352941176471,0.3333333333333333,0.0,0.0
17.75,74.25,0.75,0.29748858447488585,0.7950913242009131,0.4199865883849661,0.4354166666666667,48,0.9041095890410958,0.3333333333333333,0.25,0.0,0.0
17.75,74.5,0.75,0.2829206349206349,0.7956084656084655,0.37876044675054843,0.36585365853658536,48,0.9066666666666666,0.2222222222222222,0.2857142857142857,0.0,0.0
17.75,74.75,0.6875,0.28742004264392323,0.7448471926083865,0.4078856708571003,0.3126315789473685,48,0.8656716417910447,0.5714285714285714,0.0,0.0,0.0
17.75,75.0,0.7708333333333334,0.3556410256410256,0.8095352564102564,0.47602236891600674,0.48653846153846153,48,0.9166666666666666,0.46153846153846156,0.0,0.4,0.0
17.75,75.25,0.7291666666666666,0.28750279454504807,0.7755980326402862,0.41410910485527264,0.38377192982456143,48,0.9295774647887324,0.2222222222222222,0.0,0.2857142857142857,0.0
17.75,75.5,0.6458333333333334,0.3090909090909091,0.6963383838383838,0.31457273248812384,0.2723809523809524,48,0.8787878787878788,0.3333333333333333,0.0,0.0,0.3333333333333333
17.75,75.75,0.6875,0.41414141414141414,0.7306397306397305,0.4047388252765378,0.5459459459459459,48,0.8787878787878788,0.0,0.3333333333333333,0.4444444444444444,0.0
17.75,76.0,0.75,0.5281279178338001,0.7891378773731715,0.5101845270826715,0.6348684210526316,48,0.8823529411764706,0.2857142857142857,0.5,0.4444444444444444,0.0
17.75,76.25,0.7916666666666666,0.3782231852654388,0.8064283134705671,0.5502247138980495,0.5921052631578947,48,0.9295774647887324,0.46153846153846156,0.5,0.0,0.0
17.75,76.5,0.8125,0.49639639639639643,0.8324324324324325,0.5534347965743994,0.6291666666666667,48,0.918918918918919,0.4,0.6666666666666666,0.0,0.0
17.75,76.75,0.6875,0.2867063492063492,0.7234623015873017,0.27438953603652383,0.3237179487179487,48,0.8611111111111112,0.2857142857142857,0.0,0.0,0.0
17.75,77.0,0.7291666666666666,0.3296478873239437,0.7574237089201876,0.4069902889975361,0.40897435897435896,48,0.8732394366197183,0.375,0.4,0.0,0.0
17.75,77.25,0.8333333333333334,0.3922661122661123,0.836529799029799,0.5916391246830858,0.47948717948717945,48,0.9459459459459459,0.6153846153846154,0.4,0.0,0.0
17.75,77.5,0.8541666666666666,0.45614035087719296,0.8391812865497075,0.6035528573376818,0.5846153846153846,48,0.9473684210526315,0.6666666666666666,0.0,0.6666666666666666,0.0
17.75,77.75,0.7708333333333334,0.4423603793466807,0.8018967334035828,0.4528476441560568,0.46923076923076923,48,0.9041095890410958,0.3076923076923077,0.3333333333333333,0.6666666666666666,0.0
17.75,78.0,0.8125,0.45860906217070596,0.8328108535300315,0.5593905122450938,0.5243589743589744,48,0.9315068493150684,0.46153846153846156,0.4,0.5,0.0
17.75,78.25,0.8125,0.2937062937062937,0.8417832167832168,0.47794563194608597,0.4642857142857143,48,0.9230769230769231,0.5454545454545454,0.0,0.0,0.0
17.75,78.5,0.75,0.2583783783783784,0.7951576576576577,0.406895362114523,0.38871951219512196,48,0.8918918918918919,0.4,0.0,0.0,0.0
17.75,78.75,0.7291666666666666,0.23991683991683993,0.7624740124740125,0.3377412647781917,0.29833333333333334,48,0.8918918918918919,0.3076923076923077,0.0,0.0,0.0
17.75,79.0,0.8333333333333334,0.4430769230769231,0.842948717948718,0.5841595119290901,0.575,48,0.9333333333333333,0.6153846153846154,0.6666666666666666,0.0,0.0
17.75,79.25,0.7916666666666666,0.3878787878787879,0.8131313131313131,0.4241898419838518,0.5040650406504066,48,0.9090909090909091,0.36363636363636365,0.6666666666666666,0.0,0.0
17.75,79.5,0.7916666666666666,0.46952380952380957,0.8092261904761905,0.5581830264044589,0.7017543859649122,48,0.9142857142857143,0.5333333333333333,0.5,0.4,0.0
17.75,79.75,0.7916666666666666,0.41899585921325055,0.8132871808143548,0.5787194260156409,0.6622807017543859,48,0.8985507246376812,0.625,0.0,0.5714285714285714,0.0
17.75,80.0,0.75,0.3488841506751954,0.7644337834636342,0.48863228955833854,0.3914285714285714,48,0.9253731343283582,0.5333333333333333,0.0,0.2857142857142857,0.0
17.75,80.25,0.7916666666666666,0.4414673046251993,0.8098086124401913,0.5811935130324535,0.45476190476190476,48,0.9090909090909091,0.631578947368421,0.0,0.6666666666666666,0.0
17.75,80.5,0.8125,0.5140786749482402,0.8176975500345066,0.5918432598535809,0.6161904761904762,48,0.927536231884058,0.5714285714285714,0.5714285714285714,0.5,0.0
17.75,80.75,0.7083333333333334,0.37985347985347984,0.7400412087912088,0.4370358483063955,0.4780952380952381,48,0.9230769230769231,0.14285714285714285,0.3333333333333333,0.5,0.0
17.75,81.0,0.7916666666666666,0.4081232492997199,0.774626517273576,0.6097186643455977,0.4625,48,0.9523809523809523,0.5882352941176471,0.5,0.0,0.0
17.75,81.25,0.7291666666666666,0.437973137973138,0.7459172771672771,0.4951631689878653,0.5329004329004329,48,0.9206349206349206,0.3076923076923077,0.46153846153846156,0.5,0.0
17.75,81.5,0.7083333333333334,0.421060606060606,0.7048453282828282,0.4534067930956552,0.48636363636363633,48,0.875,0.2,0.36363636363636365,0.6666666666666666,0.0
17.75,81.75,0.7291666666666666,0.32905982905982906,0.6845619658119658,0.4840742865918459,0.3555555555555555,48,0.9230769230769231,0.5,0.2222222222222222,0.0,0.0
17.75,82.0,0.7916666666666666,0.38285714285714284,0.7605158730158731,0.5377819348517954,0.3856060606060606,48,0.9142857142857143,0.6666666666666666,0.3333333333333333,0.0,0.0
17.75,82.25,0.6875,0.3725603864734299,0.6400161030595813,0.31320359617887283,0.42125,48,0.8405797101449275,0.2222222222222222,0.8,0.0,0.0
17.75,82.5,0.75,0.32011204481792715,0.738562091503268,0.434467862135502,0.33285714285714285,48,0.9142857142857143,0.35294117647058826,0.3333333333333333,0.0,0.0
17.75,82.75,0.7916666666666666,0.3979710144927536,0.8041968599033816,0.5554328584916997,0.41000000000000003,48,0.9565217391304348,0.5333333333333333,0.0,0.0,0.5
17.75,83.0,0.7708333333333334,0.41548922056384746,0.7962859314538417,0.5300793291204867,0.49940476190476185,48,0.9552238805970149,0.4,0.2222222222222222,0.0,0.5
17.75,83.25,0.7708333333333334,0.4260719672484378,0.7975517129928894,0.558364812993392,0.5595238095238095,48,0.9230769230769231,0.5882352941176471,0.2857142857142857,0.0,0.3333333333333333
18.0,73.25,0.75,0.47619047619047616,0.7527777777777779,0.45058681093350833,0.48888888888888893,48,0.8857142857142857,0.42857142857142855,0.0,0.6666666666666666,0.4
18.0,73.5,0.75,0.2813333333333333,0.7509722222222223,0.3489394376302729,0.2637837837837838,48,0.9066666666666666,0.0,0.5,0.0,0.0
18.0,73.75,0.8125,0.3666666666666667,0.7923611111111111,0.5000496007143723,0.4025225225225225,48,0.9333333333333333,0.5,0.4,0.0,0.0
18.0,74.0,0.7083333333333334,0.30351307189542487,0.761710239651416,0.32334241527099483,0.31875,48,0.8611111111111112,0.35294117647058826,0.0,0.0,0.0
18.0,74.25,0.6875,0.2886002886002886,0.7538480038480038,0.3595191366677909,0.35,48,0.8571428571428571,0.36363636363636365,0.2222222222222222,0.0,0.0
18.0,74.5,0.7291666666666666,0.36741741741741746,0.7868493493493492,0.38722028133726977,0.5523809523809524,48,0.8648648648648649,0.2222222222222222,0.25,0.5,0.0
18.0,74.75,0.6666666666666666,0.2135064935064935,0.7201298701298701,0.2825246189129608,0.20315789473684212,48,0.8857142857142857,0.18181818181818182,0.0,0.0,0.0
18.0,75.0,0.7916666666666666,0.3333333333333333,0.813888888888889,0.46787500708592566,0.475,48,0.9333333333333333,0.3333333333333333,0.4,0.0,0.0
18.0,75.25,0.7916666666666666,0.4861111111111111,0.8153935185185185,0.5336115870769873,0.6820175438596491,48,0.9444444444444444,0.25,0.25,0.5,0.0
18.0,75.5,0.6666666666666666,0.24919786096256685,0.7212566844919787,0.334829173194426,0.2912280701754386,48,0.8823529411764706,0.36363636363636365,0.0,0.0,0.0
18.0,75.75,0.6666666666666666,0.41690976933514245,0.7251385119855268,0.35566806021412367,0.49254385964912284,48,0.835820895522388,0.18181818181818182,0.4,0.25,0.0
18.0,76.0,0.7291666666666666,0.49516908212560384,0.7671095008051529,0.43962847471031763,0.5723684210526315,48,0.8695652173913043,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.0
18.0,76.25,0.8125,0.5281531531531531,0.8310497997997998,0.5237757641819275,0.5219298245614035,48,0.9459459459459459,0.4444444444444444,0.2222222222222222,0.5,0.0
18.0,76.5,0.75,0.3771428571428571,0.7327380952380954,0.44846127313019113,0.4922222222222222,48,0.8857142857142857,0.42857142857142855,0.5714285714285714,0.0,0.0
18.0,76.75,0.7708333333333334,0.42795047418335086,0.7914800667369161,0.4501459667446885,0.5032051282051282,48,0.9041095890410958,0.3076923076923077,0.5,0.0,0.0
18.0,77.0,0.8333333333333334,0.3897435897435898,0.8346153846153846,0.5665454844895316,0.4461538461538462,48,0.9333333333333333,0.6153846153846154,0.4,0.0,0.0
18.0,77.25,0.7708333333333334,0.34653620352250486,0.7968770384866274,0.4812507260855723,0.465,48,0.9041095890410958,0.42857142857142855,0.4,0.0,0.0
18.0,77.5,0.8541666666666666,0.45809523809523806,0.8625992063492064,0.64546378043955,0.575,48,0.9333333333333333,0.5,0.8571428571428571,0.0,0.0
18.0,77.75,0.8333333333333334,0.42366400722565106,0.8438456520648301,0.611703485312172,0.5076923076923077,48,0.9315068493150684,0.6153846153846154,0.5714285714285714,0.0,0.0
18.0,78.0,0.8125,0.5474885844748858,0.8248668188736681,0.5479537466971437,0.7025641025641025,48,0.9041095890410958,0.5,0.6666666666666666,0.6666666666666666,0.0
18.0,78.25,0.8541666666666666,0.5738888888888889,0.8784143518518518,0.5730643452554003,0.7720930232558139,48,0.925,0.4444444444444444,0.5,1.0,0.0
18.0,78.5,0.8541666666666666,0.43216783216783217,0.8697066822066821,0.5790773686124344,0.663109756097561,48,0.9487179487179487,0.5454545454545454,0.6666666666666666,0.0,0.0
18.0,78.75,0.8333333333333334,0.4866666666666667,0.8506944444444445,0.5924100779861547,0.6416666666666667,48,0.9333333333333333,0.5,0.5,0.5,0.0
18.0,79.0,0.8333333333333334,0.6069743589743589,0.8588461538461538,0.6162084092607992,0.7658536585365854,48,0.9066666666666666,0.46153846153846156,1.0,0.6666666666666666,0.0
18.0,79.25,0.7916666666666666,0.37,0.8170138888888888,0.5261817679886521,0.4292307692307692,48,0.9166666666666666,0.5333333333333333,0.0,0.4,0.0
18.0,79.5,0.7916666666666666,0.42028169014084504,0.8157276995305165,0.5524739265085308,0.5241025641025641,48,0.9014084507042254,0.5333333333333333,0.0,0.6666666666666666,0.0
18.0,79.75,0.75,0.48432900432900433,0.7721861471861473,0.5183580170068225,0.5477777777777777,48,0.8787878787878788,0.4,0.5714285714285714,0.5714285714285714,0.0
18.0,80.0,0.7916666666666666,0.46823529411764697,0.8005602240896358,0.5596381228435238,0.4828571428571428,48,0.9411764705882353,0.42857142857142855,0.4,0.5714285714285714,0.0
18.0,80.25,0.7708333333333334,0.4256944444444445,0.7900752314814814,0.5612194559857642,0.4455882352941177,48,0.90625,0.5555555555555556,0.0,0.6666666666666666,0.0
18.0,80.5,0.7708333333333334,0.47619047619047616,0.7867063492063492,0.5690523684219622,0.5202020202020201,48,0.9206349206349206,0.5555555555555556,0.5714285714285714,0.3333333333333333,0.0
18.0,80.75,0.8333333333333334,0.5922004424551113,0.8337170516712112,0.6911270204786932,0.6645833333333333,48,0.9354838709677419,0.631578947368421,0.7272727272727273,0.6666666666666666,0.0
18.0,81.0,0.75,0.4547972080739483,0.738833867823681,0.5354751640955511,0.47757575757575754,48,0.9032258064516129,0.5263157894736842,0.4444444444444444,0.4,0.0
18.0,81.25,0.7291666666666666,0.42124999999999996,0.7291666666666666,0.4882255634451187,0.54125,48,0.90625,0.4,0.4,0.4,0.0
18.0,81.5,0.6458333333333334,0.38047619047619047,0.667063492063492,0.3772899403415035,0.47916666666666663,48,0.8666666666666667,0.25,0.2857142857142857,0.5,0.0
18.0,81.75,0.75,0.3444868856633562,0.7282594856124268,0.5273227907268943,0.34444444444444444,48,0.9523809523809523,0.5882352941176471,0.18181818181818182,0.0,0.0
18.0,82.0,0.7916666666666666,0.35734406438631783,0.7790073775989268,0.5121125518482922,0.3695238095238095,48,0.9295774647887324,0.5714285714285714,0.2857142857142857,0.0,0.0
18.0,82.25,0.75,0.2802816901408451,0.730193661971831,0.41625346193527907,0.29714285714285715,48,0.9014084507042254,0.5,0.0,0.0,0.0
18.0,82.5,0.7708333333333334,0.34694835680751174,0.7308294209702662,0.4756754100603922,0.34393939393939393,48,0.9014084507042254,0.5,0.3333333333333333,0.0,0.0
18.0,82.75,0.8125,0.45420168067226885,0.7834033613445378,0.5775269187011958,0.471218487394958,48,0.9428571428571428,0.5882352941176471,0.2857142857142857,0.0,0.0
18.0,83.0,0.8541666666666666,0.36061776061776063,0.8166023166023167,0.6314185610285145,0.3944444444444445,48,0.9459459459459459,0.8571428571428571,0.0,0.0,0.0
18.0,83.25,0.75,0.43839285714285714,0.7783668154761906,0.5329751401331961,0.5732142857142857,48,0.90625,0.5,0.2857142857142857,0.0,0.5
18.0,83.5,0.75,0.3898785425101215,0.773363697705803,0.5022361392010817,0.38758169934640524,48,0.9230769230769231,0.5263157894736842,0.0,0.0,0.5
18.25,73.0,0.6041666666666666,0.3146730462519936,0.6481093833067517,0.22488886144049017,0.32180180180180173,48,0.7575757575757576,0.3157894736842105,0.5,0.0,0.0
18.25,73.25,0.75,0.45557729941291586,0.7618232224396607,0.38001494994331536,0.5261261261261261,48,0.8493150684931506,0.42857142857142855,0.5,0.0,0.5
18.25,73.5,0.7916666666666666,0.4064596273291926,0.7758109040717737,0.5671954600481235,0.5111111111111111,48,0.927536231884058,0.5333333333333333,0.5714285714285714,0.0,0.0
18.25,73.75,0.7916666666666666,0.3633333333333333,0.7899305555555555,0.5022754762820658,0.4083783783783784,48,0.9166666666666666,0.5,0.4,0.0,0.0
18.25,74.0,0.75,0.27222222222222225,0.7980324074074074,0.4559602381757339,0.529810298102981,48,0.8611111111111112,0.5,0.0,0.0,0.0
18.25,74.25,0.6666666666666666,0.36361051883439943,0.7547678275290215,0.3636024015029569,0.38721804511278196,48,0.8656716417910447,0.2857142857142857,0.0,0.0,0.6666666666666666
18.25,74.5,0.7291666666666666,0.29004784688995217,0.7984150717703349,0.34552758909990466,0.4534883720930233,48,0.868421052631579,0.18181818181818182,0.4,0.0,0.0
18.25,74.75,0.75,0.41369327073552425,0.7984154929577465,0.44499832319137783,0.39035087719298245,48,0.9295774647887324,0.25,0.2222222222222222,0.0,0.6666666666666666
18.25,75.0,0.8125,0.5043436293436293,0.8355453667953668,0.5359349739978586,0.578525641025641,48,0.9459459459459459,0.2857142857142857,0.2857142857142857,0.5,0.0
18.25,75.25,0.8125,0.5503968253968253,0.8322089947089948,0.5680173713313029,0.6195175438596491,48,0.9444444444444444,0.5714285714285714,0.2857142857142857,0.4,0.0
18.25,75.5,0.7291666666666666,0.3133333333333333,0.7555555555555555,0.36491297400780615,0.29504504504504503,48,0.9166666666666666,0.0,0.0,0.25,0.4
18.25,75.75,0.75,0.47714285714285715,0.7834325396825398,0.46158359327455184,0.48423423423423423,48,0.8857142857142857,0.0,0.5,0.6666666666666666,0.3333333333333333
18.25,76.0,0.7708333333333334,0.29287469287469287,0.792076167076167,0.42730608294658307,0.40544871794871795,48,0.918918918918919,0.0,0.5454545454545454,0.0,0.0
18.25,76.25,0.7291666666666666,0.36111111111111105,0.736111111111111,0.35697249435129835,0.42454954954954954,48,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.0,0.0
18.25,76.5,0.7916666666666666,0.4729729729729729,0.8079954954954954,0.4723307064931268,0.5240384615384616,48,0.8918918918918919,0.3333333333333333,0.6666666666666666,0.0,0.0
18.25,76.75,0.7916666666666666,0.3974259974259974,0.8020431145431145,0.4787812032355142,0.45256410256410257,48,0.8918918918918919,0.42857142857142855,0.6666666666666666,0.0,0.0
18.25,77.0,0.8541666666666666,0.4294372294372294,0.8549783549783548,0.5925564269243,0.5133333333333333,48,0.935064935064935,0.5454545454545454,0.6666666666666666,0.0,0.0
18.25,77.25,0.75,0.3065835065835066,0.7879995379995379,0.4176513393203927,0.4943089430894309,48,0.8918918918918919,0.3076923076923077,0.3333333333333333,0.0,0.0
18.25,77.5,0.7708333333333334,0.32287179487179485,0.8020085470085468,0.43932670751543496,0.4991869918699187,48,0.9066666666666666,0.3076923076923077,0.4,0.0,0.0
18.25,77.75,0.7708333333333334,0.3955212355212355,0.8296814671814671,0.4741304440987675,0.5345528455284553,48,0.8918918918918919,0.2857142857142857,0.8,0.0,0.0
18.25,78.0,0.75,0.383675799086758,0.8078862252663623,0.4445428653907835,0.5076219512195121,48,0.8767123287671232,0.375,0.6666666666666666,0.0,0.0
18.25,78.25,0.8541666666666666,0.5162284972411555,0.8620712971978794,0.535626552435862,0.625609756097561,48,0.9367088607594937,0.46153846153846156,0.0,0.6666666666666666,0.0
18.25,78.5,0.875,0.5467032967032966,0.8837759462759461,0.6350469610321325,0.675609756097561,48,0.9487179487179487,0.5714285714285714,0.0,0.6666666666666666,0.0
18.25,78.75,0.7291666666666666,0.24836601307189543,0.7701525054466232,0.39840674707735124,0.3875,48,0.8888888888888888,0.35294117647058826,0.0,0.0,0.0
18.25,79.0,0.8125,0.5337142857142856,0.8379365079365079,0.5475888425627716,0.7158536585365853,48,0.9066666666666666,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.0
18.25,79.25,0.7708333333333334,0.5188095238095237,0.8003720238095239,0.5280105048995167,0.678974358974359,48,0.8857142857142857,0.375,0.6666666666666666,0.6666666666666666,0.0
18.25,79.5,0.8333333333333334,0.5031746031746032,0.8444113756613757,0.6165843984090424,0.6789473684210526,48,0.9444444444444444,0.5,0.5,0.5714285714285714,0.0
18.25,79.75,0.6875,0.39706959706959705,0.7278998778998781,0.4177384002771295,0.43888888888888883,48,0.8615384615384616,0.26666666666666666,0.2857142857142857,0.5714285714285714,0.0
18.25,80.0,0.6875,0.3930952380952381,0.7182291666666667,0.4373647848028691,0.440952380952381,48,0.8571428571428571,0.375,0.3333333333333333,0.4,0.0
18.25,80.25,0.7083333333333334,0.3776470588235294,0.7417892156862745,0.49944354917809386,0.421969696969697,48,0.9,0.5882352941176471,0.0,0.4,0.0
18.25,80.5,0.7708333333333334,0.38904761904761903,0.7859126984126984,0.5944691451678149,0.4027777777777778,48,0.9333333333333333,0.7619047619047619,0.0,0.25,0.0
18.25,80.75,0.7916666666666666,0.41016393442622945,0.7744535519125684,0.6302905124593886,0.45,48,0.9508196721311475,0.7,0.4,0.0,0.0
18.25,81.0,0.8333333333333334,0.5676190476190476,0.8257936507936509,0.703035943043282,0.593103448275862,48,0.9333333333333333,0.7619047619047619,0.5714285714285714,0.5714285714285714,0.0
18.25,81.25,0.75,0.3982843137254902,0.7496936274509803,0.5148181354433583,0.4097222222222222,48,0.9375,0.47058823529411764,0.25,0.3333333333333333,0.0
18.25,81.5,0.6666666666666666,0.30632024521967594,0.6597850678733032,0.3755313507989114,0.31586021505376344,48,0.8709677419354839,0.35294117647058826,0.3076923076923077,0.0,0.0
